temp_real_C,temp_feels_like_C,humidity,wind_speed_kph,season,weather
13.0,13.0,0.55,21.5,0.0,2.0
13.5,13.5,0.515,27.0,0.0,2.0
12.5,12.5,0.575,31.0,0.0,1.0
11.5,11.5,0.58,20.5,0.0,1.0
11.5,11.5,0.58,22.0,0.0,1.0
10.5,9.5,0.665,19.5,0.0,2.0
10.0,7.0,0.67,24.0,0.0,2.0
9.5,6.5,0.69,21.0,0.0,1.0
9.0,6.0,0.71,18.5,0.0,1.0
8.5,5.5,0.685,19.0,0.0,1.0
9.0,6.0,0.71,17.0,0.0,1.0
8.5,5.5,0.735,18.5,0.0,1.0
7.0,4.0,0.81,17.0,0.0,1.0
7.0,4.0,0.81,16.0,0.0,1.0
8.0,5.0,0.76,17.5,0.0,1.0
9.5,6.5,0.69,21.0,0.0,1.0
10.5,9.0,0.645,21.0,0.0,1.0
11.0,11.0,0.62,22.5,0.0,2.0
12.0,12.0,0.605,22.0,0.0,2.0
12.0,12.0,0.67,20.5,0.0,2.0
13.0,13.0,0.55,16.0,0.0,1.0
14.0,14.0,0.51,20.5,0.0,2.0
13.5,13.5,0.57,19.5,0.0,2.0
14.0,14.0,0.55,19.5,0.0,2.0
15.0,15.0,0.495,26.0,0.0,1.0
15.0,15.0,0.48,25.0,0.0,1.0
15.0,15.0,0.48,25.0,0.0,1.0
14.5,14.5,0.465,23.0,0.0,1.0
14.0,14.0,0.44,17.5,0.0,1.0
13.0,13.0,0.53,12.0,0.0,1.0
12.5,12.5,0.565,8.0,0.0,1.0
11.0,11.0,0.6,6.0,0.0,1.0
10.0,9.0,0.67,8.0,0.0,1.0
10.0,8.0,0.69,12.0,0.0,1.0
9.5,7.5,0.735,13.0,0.0,1.0
8.0,6.0,0.82,10.0,0.0,1.0
8.0,6.5,0.82,10.0,0.0,1.0
8.0,5.0,0.76,16.0,0.0,1.0
9.0,7.0,0.71,13.0,0.0,1.0
10.5,9.5,0.69,13.0,0.0,1.0
12.0,12.0,0.63,11.0,0.0,1.0
14.5,14.5,0.57,14.0,0.0,1.0
15.5,15.5,0.535,15.0,0.0,1.0
17.0,17.0,0.49,15.0,0.0,1.0
18.0,18.0,0.46,19.0,0.0,2.0
19.0,19.0,0.4,19.0,0.0,1.0
19.0,19.0,0.415,20.0,0.0,1.0
20.0,20.0,0.34,18.0,0.0,1.0
20.0,20.0,0.34,21.0,0.0,1.0
20.0,20.0,0.3,20.5,0.0,1.0
19.5,19.5,0.27,19.5,0.0,1.0
19.0,19.0,0.32,18.0,0.0,1.0
17.5,17.5,0.38,19.5,0.0,1.0
16.5,16.5,0.405,16.0,0.0,1.0
15.5,15.5,0.48,17.0,0.0,1.0
15.0,15.0,0.495,20.5,0.0,1.0
13.5,13.5,0.59,18.5,0.0,1.0
12.5,12.5,0.65,17.0,0.0,1.0
11.5,11.5,0.745,15.0,0.0,1.0
10.5,9.5,0.795,12.0,0.0,1.0
10.0,8.0,0.82,14.0,0.0,1.0
10.0,8.0,0.82,14.0,0.0,1.0
10.0,8.0,0.82,13.0,0.0,1.0
11.0,11.0,0.77,13.0,0.0,1.0
13.0,13.0,0.675,13.0,0.0,1.0
14.5,14.5,0.61,12.0,0.0,1.0
16.5,16.5,0.535,14.0,0.0,1.0
19.0,19.0,0.49,15.0,0.0,1.0
19.5,19.5,0.49,13.0,0.0,1.0
19.0,19.0,0.58,22.0,0.0,2.0
18.5,18.5,0.64,19.0,0.0,2.0
18.0,18.0,0.64,17.0,0.0,2.0
18.5,18.5,0.62,14.0,0.0,2.0
19.0,19.0,0.6,10.0,0.0,2.0
19.5,19.5,0.58,9.5,0.0,2.0
19.0,19.0,0.64,13.0,0.0,1.0
19.0,19.0,0.64,11.0,0.0,1.0
18.5,18.5,0.66,11.0,0.0,2.0
18.0,18.0,0.68,8.0,0.0,2.0
18.0,18.0,0.68,10.0,0.0,2.0
17.5,17.5,0.75,15.0,0.0,2.0
16.5,16.5,0.75,14.0,0.0,2.0
16.0,16.0,0.77,11.0,0.0,1.0
16.0,16.0,0.745,11.0,0.0,2.0
15.0,15.0,0.795,13.0,0.0,1.0
14.5,14.5,0.795,14.0,0.0,1.0
14.0,14.0,0.77,15.0,0.0,2.0
14.5,14.5,0.745,10.0,0.0,2.0
15.0,15.0,0.72,17.0,0.0,1.0
16.0,16.0,0.7,10.0,0.0,2.0
16.5,16.5,0.7,13.0,0.0,2.0
16.0,16.0,0.75,15.0,0.0,2.0
13.5,13.5,0.85,24.0,0.0,2.0
13.5,13.5,0.755,21.0,0.0,2.0
15.0,15.0,0.535,20.0,0.0,2.0
15.0,15.0,0.48,19.5,0.0,2.0
15.0,15.0,0.495,18.0,0.0,2.0
15.0,15.0,0.55,18.0,0.0,2.0
14.5,14.5,0.59,16.0,0.0,2.0
14.0,14.0,0.61,16.0,0.0,1.0
13.0,13.0,0.63,16.0,0.0,1.0
12.0,12.0,0.67,14.0,0.0,1.0
12.0,12.0,0.695,11.0,0.0,2.0
12.0,12.0,0.695,9.0,0.0,2.0
12.0,12.0,0.67,7.0,0.0,2.0
12.0,12.0,0.67,7.5,0.0,1.0
12.0,12.0,0.65,6.5,0.0,1.0
12.0,12.0,0.63,6.5,0.0,2.0
12.0,12.0,0.63,6.5,0.0,2.0
12.5,12.5,0.65,8.0,0.0,2.0
13.0,13.0,0.63,8.0,0.0,2.0
13.5,13.5,0.65,12.0,0.0,1.0
14.5,14.5,0.61,12.0,0.0,1.0
16.5,16.5,0.575,17.0,0.0,1.0
18.0,18.0,0.52,18.0,0.0,1.0
19.0,19.0,0.49,16.0,0.0,1.0
19.5,19.5,0.475,13.0,0.0,1.0
20.0,20.0,0.475,14.0,0.0,1.0
20.0,20.0,0.51,17.0,0.0,2.0
18.5,18.5,0.62,19.0,0.0,2.0
17.0,17.0,0.805,14.0,0.0,2.0
17.0,17.0,0.8,11.0,0.0,2.0
17.5,17.5,0.725,9.0,0.0,2.0
18.0,18.0,0.68,12.0,0.0,2.0
18.0,18.0,0.705,6.5,0.0,1.0
16.5,16.5,0.75,11.0,0.0,1.0
15.5,15.5,0.77,10.0,0.0,2.0
14.5,14.5,0.745,14.0,0.0,2.0
13.5,13.5,0.695,14.0,0.0,2.0
12.5,12.5,0.67,18.0,0.0,2.0
12.0,12.0,0.63,11.0,0.0,2.0
11.5,11.5,0.625,11.0,0.0,1.0
11.0,11.0,0.645,11.0,0.0,1.0
11.0,11.0,0.645,10.0,0.0,1.0
12.0,12.0,0.605,12.0,0.0,1.0
12.0,12.0,0.65,15.0,0.0,1.0
13.0,13.0,0.63,19.0,0.0,1.0
13.0,13.0,0.63,18.0,0.0,1.0
13.0,13.0,0.63,18.0,0.0,1.0
14.5,14.5,0.57,16.0,0.0,1.0
15.0,15.0,0.55,15.0,0.0,1.0
15.0,15.0,0.55,15.0,0.0,1.0
15.5,15.5,0.535,15.0,0.0,2.0
15.0,15.0,0.57,14.0,0.0,2.0
15.5,15.5,0.55,8.0,0.0,2.0
16.0,16.0,0.55,11.0,0.0,2.0
16.0,16.0,0.55,13.0,0.0,1.0
15.0,15.0,0.59,14.0,0.0,2.0
15.0,15.0,0.59,15.0,0.0,1.0
15.0,15.0,0.61,18.0,0.0,2.0
14.0,14.0,0.67,8.5,0.0,2.0
14.0,14.0,0.67,7.0,0.0,1.0
14.0,14.0,0.67,10.0,0.0,1.0
13.0,13.0,0.695,12.0,0.0,2.0
12.5,12.5,0.695,13.0,0.0,1.0
12.0,12.0,0.72,10.0,0.0,1.0
11.0,11.0,0.795,12.0,0.0,1.0
11.0,11.0,0.77,14.0,0.0,1.0
12.0,12.0,0.72,15.0,0.0,1.0
12.0,12.0,0.72,15.0,0.0,1.0
13.0,13.0,0.67,18.0,0.0,1.0
14.0,14.0,0.63,18.0,0.0,1.0
15.0,15.0,0.55,17.0,0.0,1.0
16.0,16.0,0.52,13.0,0.0,1.0
17.0,17.0,0.49,14.0,0.0,1.0
17.0,17.0,0.49,12.0,0.0,1.0
18.0,18.0,0.49,18.5,0.0,2.0
18.0,18.0,0.475,15.0,0.0,2.0
18.0,18.0,0.475,15.0,0.0,1.0
18.5,18.5,0.475,16.0,0.0,1.0
18.0,18.0,0.475,18.0,0.0,1.0
17.5,17.5,0.525,16.0,0.0,1.0
16.5,16.5,0.555,18.0,0.0,1.0
15.5,15.5,0.57,17.0,0.0,1.0
14.5,14.5,0.61,13.0,0.0,1.0
14.0,14.0,0.63,11.0,0.0,1.0
12.5,12.5,0.67,15.0,0.0,1.0
11.5,11.5,0.67,13.0,0.0,1.0
11.0,11.0,0.67,14.0,0.0,1.0
10.5,9.5,0.69,14.0,0.0,1.0
10.0,9.0,0.71,9.0,0.0,1.0
10.0,8.0,0.71,13.0,0.0,1.0
10.0,8.0,0.71,16.0,0.0,1.0
11.0,11.0,0.67,16.0,0.0,1.0
11.5,11.5,0.65,12.0,0.0,1.0
13.5,13.5,0.57,7.0,0.0,1.0
14.5,14.5,0.51,8.0,0.0,1.0
16.5,16.5,0.435,11.0,0.0,1.0
18.0,18.0,0.4,13.0,0.0,1.0
18.5,18.5,0.385,14.0,0.0,1.0
20.0,20.0,0.38,16.0,0.0,1.0
20.5,20.5,0.38,19.5,0.0,1.0
20.5,20.5,0.39,23.0,0.0,1.0
19.5,19.5,0.46,25.0,0.0,1.0
18.0,18.0,0.505,27.0,0.0,1.0
17.0,17.0,0.49,26.0,0.0,1.0
16.0,16.0,0.57,24.0,0.0,1.0
15.5,15.5,0.61,19.5,0.0,2.0
15.0,15.0,0.61,19.5,0.0,1.0
14.0,14.0,0.695,26.0,0.0,2.0
14.0,14.0,0.695,23.0,0.0,2.0
13.0,13.0,0.63,28.0,0.0,1.0
13.0,13.0,0.65,26.0,0.0,2.0
13.0,13.0,0.695,22.0,0.0,2.0
13.0,13.0,0.72,20.0,0.0,2.0
13.0,13.0,0.745,20.0,0.0,2.0
13.0,13.0,0.77,24.0,0.0,1.0
13.5,13.5,0.59,26.0,0.0,1.0
14.5,14.5,0.48,25.0,0.0,1.0
15.5,15.5,0.435,26.0,0.0,1.0
15.0,15.0,0.45,25.0,0.0,1.0
16.5,16.5,0.38,28.0,0.0,1.0
17.5,17.5,0.34,24.0,0.0,1.0
17.0,17.0,0.355,23.0,0.0,1.0
17.0,17.0,0.355,25.0,0.0,1.0
17.5,17.5,0.345,25.0,0.0,1.0
17.0,17.0,0.34,21.0,0.0,1.0
17.0,17.0,0.34,22.0,0.0,1.0
17.0,17.0,0.37,22.5,0.0,1.0
16.0,16.0,0.39,21.0,0.0,1.0
16.0,16.0,0.405,20.0,0.0,1.0
15.0,15.0,0.465,20.5,0.0,1.0
14.0,14.0,0.51,20.5,0.0,1.0
13.0,13.0,0.53,19.5,0.0,1.0
12.5,12.5,0.565,16.0,0.0,1.0
11.5,11.5,0.6,16.0,0.0,1.0
11.0,11.0,0.67,17.0,0.0,1.0
11.0,11.0,0.67,17.0,0.0,1.0
11.0,11.0,0.72,16.0,0.0,1.0
11.0,11.0,0.695,19.5,0.0,1.0
11.0,11.0,0.67,19.0,0.0,1.0
11.5,11.5,0.695,18.0,0.0,1.0
12.5,12.5,0.65,19.5,0.0,1.0
13.5,13.5,0.57,28.0,0.0,2.0
13.5,13.5,0.59,26.0,0.0,2.0
12.5,12.5,0.77,24.0,0.0,2.0
12.0,12.0,0.85,27.0,0.0,2.0
12.0,12.0,0.77,30.5,0.0,1.0
12.0,12.0,0.77,26.0,0.0,1.0
13.5,13.5,0.695,26.0,0.0,1.0
13.5,13.5,0.61,27.0,0.0,1.0
14.0,14.0,0.57,26.0,0.0,1.0
14.0,14.0,0.51,26.5,0.0,1.0
13.5,13.5,0.55,27.0,0.0,1.0
13.0,13.0,0.55,24.0,0.0,1.0
13.0,13.0,0.53,18.0,0.0,1.0
12.0,12.0,0.54,17.0,0.0,1.0
12.0,12.0,0.56,22.0,0.0,1.0
11.5,11.5,0.58,17.5,0.0,1.0
9.5,7.5,0.665,14.0,0.0,1.0
9.0,6.0,0.735,19.0,0.0,1.0
9.0,6.0,0.76,19.5,0.0,1.0
8.0,5.0,0.845,18.0,0.0,1.0
9.0,6.0,0.82,17.0,0.0,1.0
9.5,7.5,0.79,15.0,0.0,1.0
11.5,11.5,0.695,17.0,0.0,1.0
13.0,13.0,0.59,17.0,0.0,1.0
13.0,13.0,0.59,18.5,0.0,1.0
15.0,15.0,0.465,19.5,0.0,1.0
15.0,15.0,0.415,18.5,0.0,1.0
15.5,15.5,0.405,17.0,0.0,1.0
15.5,15.5,0.405,17.0,0.0,1.0
16.0,16.0,0.36,16.5,0.0,1.0
17.0,17.0,0.37,17.5,0.0,1.0
17.5,17.5,0.355,21.0,0.0,1.0
17.5,17.5,0.43,19.5,0.0,1.0
16.0,16.0,0.52,22.0,0.0,1.0
15.0,15.0,0.515,23.0,0.0,1.0
14.0,14.0,0.51,20.0,0.0,1.0
13.0,13.0,0.63,18.0,0.0,1.0
12.0,12.0,0.695,15.0,0.0,1.0
12.0,12.0,0.72,11.0,0.0,2.0
12.0,12.0,0.745,11.0,0.0,2.0
12.0,12.0,0.795,14.0,0.0,2.0
11.0,11.0,0.88,12.0,0.0,2.0
11.5,11.5,0.85,15.0,0.0,2.0
12.0,12.0,0.88,15.0,0.0,2.0
13.0,13.0,0.88,16.0,0.0,2.0
13.5,13.5,0.91,23.5,0.0,2.0
14.0,14.0,0.88,23.0,0.0,2.0
14.5,14.5,0.85,26.0,0.0,2.0
15.0,15.0,0.82,26.0,0.0,2.0
15.0,15.0,0.88,24.0,0.0,2.0
15.5,15.5,0.855,21.0,0.0,2.0
16.0,16.0,0.83,22.0,0.0,2.0
15.5,15.5,0.825,24.0,0.0,2.0
16.0,16.0,0.775,25.5,0.0,2.0
16.0,16.0,0.655,31.5,0.0,2.0
16.0,16.0,0.59,26.0,0.0,2.0
15.0,15.0,0.59,30.5,0.0,2.0
14.5,14.5,0.57,29.0,0.0,1.0
14.5,14.5,0.48,31.0,0.0,1.0
13.5,13.5,0.425,27.5,0.0,1.0
13.0,13.0,0.47,21.0,0.0,1.0
12.5,12.5,0.455,19.5,0.0,1.0
11.0,11.0,0.6,22.0,0.0,1.0
10.0,7.5,0.67,19.5,1.0,1.0
10.0,8.0,0.67,18.0,1.0,1.0
9.0,6.5,0.735,16.0,1.0,1.0
9.0,6.5,0.735,16.0,1.0,1.0
9.0,6.5,0.71,17.0,1.0,1.0
9.0,7.0,0.71,15.0,1.0,1.0
9.5,7.5,0.715,15.0,1.0,1.0
11.0,11.0,0.645,18.0,1.0,1.0
12.0,12.0,0.585,22.0,1.0,1.0
13.5,13.5,0.53,23.0,1.0,1.0
14.5,14.5,0.48,25.0,1.0,1.0
15.0,15.0,0.495,25.0,1.0,1.0
13.5,13.5,0.64,26.0,1.0,2.0
12.0,12.0,0.72,26.0,1.0,2.0
14.0,14.0,0.59,26.0,1.0,1.0
14.0,14.0,0.55,29.0,1.0,1.0
14.0,14.0,0.53,28.5,1.0,1.0
13.0,13.0,0.57,29.5,1.0,2.0
14.0,14.0,0.53,27.0,1.0,1.0
13.5,13.5,0.57,26.0,1.0,1.0
13.0,13.0,0.61,25.0,1.0,1.0
13.0,13.0,0.65,27.0,1.0,2.0
13.0,13.0,0.67,34.0,1.0,2.0
12.0,12.0,0.77,34.0,1.0,2.0
12.0,12.0,0.77,36.0,1.0,2.0
13.0,13.0,0.77,40.0,1.0,2.0
13.0,13.0,0.82,36.0,1.0,2.0
13.5,13.5,0.82,35.0,1.0,2.0
14.0,14.0,0.82,32.0,1.0,2.0
14.0,14.0,0.88,30.0,1.0,2.0
14.0,14.0,0.88,29.5,1.0,2.0
15.0,15.0,0.82,29.5,1.0,2.0
16.0,16.0,0.8,32.0,1.0,2.0
16.0,16.0,0.83,33.0,1.0,2.0
16.5,16.5,0.8,36.0,1.0,2.0
17.0,17.0,0.77,33.0,1.0,2.0
16.5,16.5,0.8,35.0,1.0,2.0
17.0,17.0,0.77,38.0,1.0,2.0
17.5,17.5,0.705,41.0,1.0,2.0
18.5,18.5,0.66,43.5,1.0,2.0
19.0,19.0,0.6,40.0,1.0,2.0
19.0,19.0,0.56,39.0,1.0,1.0
18.0,18.0,0.6,34.0,1.0,1.0
17.0,17.0,0.64,31.0,1.0,1.0
16.0,16.0,0.68,26.0,1.0,1.0
15.0,15.0,0.72,25.0,1.0,2.0
14.5,14.5,0.745,26.0,1.0,2.0
14.0,14.0,0.745,24.0,1.0,1.0
14.0,14.0,0.67,22.0,1.0,2.0
14.0,14.0,0.67,21.0,1.0,1.0
13.5,13.5,0.695,20.0,1.0,1.0
13.0,13.0,0.72,20.0,1.0,2.0
12.5,12.5,0.745,23.0,1.0,1.0
13.0,13.0,0.72,20.5,1.0,1.0
13.0,13.0,0.72,18.5,1.0,1.0
14.0,14.0,0.67,23.0,1.0,1.0
15.0,15.0,0.59,25.0,1.0,1.0
16.0,16.0,0.515,26.0,1.0,1.0
16.0,16.0,0.5,21.5,1.0,2.0
18.0,18.0,0.415,25.0,1.0,1.0
17.5,17.5,0.41,21.0,1.0,1.0
18.5,18.5,0.385,19.0,1.0,1.0
19.0,19.0,0.39,19.5,1.0,1.0
19.0,19.0,0.39,15.5,1.0,1.0
20.0,20.0,0.375,15.0,1.0,1.0
18.5,18.5,0.4,15.0,1.0,1.0
18.5,18.5,0.385,13.0,1.0,1.0
19.0,19.0,0.385,15.0,1.0,1.0
18.0,18.0,0.445,12.0,1.0,1.0
17.0,17.0,0.435,6.5,1.0,1.0
15.5,15.5,0.535,2.0,1.0,1.0
14.5,14.5,0.57,3.0,1.0,1.0
14.0,14.0,0.61,2.0,1.0,1.0
13.0,13.0,0.65,6.0,1.0,1.0
12.5,12.5,0.695,5.0,1.0,1.0
12.0,12.0,0.67,3.0,1.0,1.0
11.0,11.0,0.77,2.0,1.0,1.0
11.5,11.5,0.745,0.0,1.0,1.0
14.0,14.0,0.65,2.0,1.0,1.0
15.5,15.5,0.61,3.0,1.0,1.0
16.0,16.0,0.52,7.5,1.0,1.0
18.0,18.0,0.46,12.0,1.0,1.0
18.5,18.5,0.46,15.0,1.0,1.0
20.0,20.0,0.415,17.0,1.0,1.0
20.5,20.5,0.46,19.5,1.0,1.0
21.0,21.0,0.43,21.5,1.0,1.0
21.5,21.0,0.45,24.0,1.0,1.0
22.0,21.0,0.425,24.0,1.0,1.0
22.0,21.0,0.37,20.0,1.0,1.0
22.0,21.0,0.305,18.5,1.0,1.0
21.0,20.5,0.455,16.0,1.0,1.0
18.5,18.5,0.58,22.0,1.0,1.0
17.5,17.5,0.62,18.5,1.0,1.0
16.0,16.0,0.68,16.0,1.0,1.0
15.0,15.0,0.72,18.0,1.0,1.0
15.0,15.0,0.77,16.0,1.0,1.0
14.0,14.0,0.82,13.0,1.0,1.0
14.0,14.0,0.82,14.0,1.0,1.0
14.0,14.0,0.82,11.0,1.0,1.0
15.5,15.5,0.88,8.0,1.0,3.0
17.5,17.5,0.83,7.5,1.0,1.0
18.5,18.5,0.83,9.0,1.0,1.0
22.0,22.0,0.71,7.5,1.0,1.0
24.5,24.5,0.63,14.0,1.0,1.0
24.0,24.0,0.65,21.0,1.0,1.0
23.0,23.0,0.61,26.0,1.0,1.0
24.0,24.0,0.555,19.5,1.0,1.0
24.5,24.5,0.47,20.5,1.0,1.0
25.0,25.0,0.44,18.0,1.0,1.0
24.0,24.0,0.52,25.0,1.0,1.0
23.0,23.0,0.53,25.0,1.0,1.0
23.0,23.0,0.5,26.0,1.0,1.0
21.5,21.5,0.55,29.5,1.0,1.0
19.0,19.0,0.6,30.0,1.0,1.0
16.5,16.5,0.505,28.0,1.0,1.0
15.0,15.0,0.495,30.0,1.0,1.0
14.0,14.0,0.57,26.0,1.0,1.0
12.5,12.5,0.61,21.0,1.0,1.0
12.0,12.0,0.67,25.0,1.0,1.0
12.0,12.0,0.65,22.5,1.0,1.0
11.0,11.0,0.745,19.5,1.0,1.0
10.5,9.5,0.795,16.0,1.0,1.0
11.0,11.0,0.72,16.0,1.0,1.0
12.0,12.0,0.67,20.0,1.0,1.0
12.5,12.5,0.65,22.0,1.0,1.0
14.5,14.5,0.55,24.0,1.0,1.0
15.5,15.5,0.48,26.0,1.0,1.0
16.0,16.0,0.435,23.0,1.0,1.0
17.0,17.0,0.42,24.0,1.0,1.0
17.0,17.0,0.405,29.5,1.0,1.0
18.5,18.5,0.36,28.0,1.0,1.0
19.0,19.0,0.36,29.0,1.0,1.0
19.5,19.5,0.36,27.0,1.0,1.0
20.0,20.0,0.35,27.0,1.0,1.0
19.5,19.5,0.36,27.5,1.0,1.0
18.0,18.0,0.4,27.0,1.0,1.0
17.5,17.5,0.425,28.0,1.0,1.0
16.5,16.5,0.42,24.0,1.0,1.0
16.0,16.0,0.42,25.0,1.0,1.0
15.0,15.0,0.48,20.5,1.0,1.0
13.5,13.5,0.55,19.5,1.0,1.0
13.0,13.0,0.59,15.0,1.0,1.0
11.5,11.5,0.65,11.0,1.0,1.0
11.5,11.5,0.67,15.0,1.0,1.0
11.0,11.0,0.72,10.0,1.0,1.0
10.0,9.0,0.76,9.0,1.0,1.0
10.0,9.0,0.76,8.0,1.0,1.0
11.5,11.5,0.72,9.0,1.0,1.0
13.0,13.0,0.67,13.0,1.0,1.0
14.0,14.0,0.63,10.0,1.0,1.0
15.5,15.5,0.535,13.0,1.0,1.0
15.5,15.5,0.515,10.0,1.0,2.0
16.5,16.5,0.465,10.0,1.0,2.0
17.5,17.5,0.425,10.0,1.0,1.0
18.0,18.0,0.385,12.0,1.0,1.0
18.5,18.5,0.39,12.0,1.0,1.0
19.0,19.0,0.35,13.0,1.0,1.0
20.0,20.0,0.34,10.0,1.0,1.0
20.0,20.0,0.33,11.0,1.0,1.0
19.0,19.0,0.36,14.0,1.0,1.0
19.0,19.0,0.335,15.0,1.0,1.0
16.5,16.5,0.5,17.0,1.0,1.0
14.0,14.0,0.745,22.0,1.0,1.0
13.0,13.0,0.795,19.5,1.0,1.0
12.5,12.5,0.795,12.0,1.0,1.0
12.5,12.5,0.745,5.5,1.0,1.0
13.0,13.0,0.72,2.0,1.0,1.0
12.0,12.0,0.77,4.0,1.0,1.0
11.0,11.0,0.82,6.5,1.0,1.0
10.5,10.5,0.85,6.0,1.0,1.0
10.0,9.5,0.82,6.5,1.0,1.0
11.0,11.0,0.72,8.0,1.0,1.0
12.5,12.5,0.65,7.0,1.0,1.0
14.0,14.0,0.63,7.0,1.0,1.0
15.5,15.5,0.535,10.0,1.0,1.0
16.0,16.0,0.485,12.0,1.0,2.0
16.0,16.0,0.45,17.0,1.0,2.0
17.0,17.0,0.435,16.0,1.0,1.0
17.0,17.0,0.42,18.0,1.0,1.0
16.5,16.5,0.555,21.5,1.0,2.0
16.0,16.0,0.55,22.0,1.0,1.0
15.0,15.0,0.59,28.0,1.0,1.0
15.0,15.0,0.61,22.0,1.0,2.0
14.0,14.0,0.67,22.0,1.0,2.0
13.5,13.5,0.695,20.0,1.0,2.0
13.0,13.0,0.695,18.0,1.0,1.0
13.0,13.0,0.59,19.0,1.0,1.0
12.0,12.0,0.63,14.0,1.0,1.0
10.5,9.5,0.69,13.0,1.0,1.0
9.5,7.5,0.735,14.0,1.0,1.0
9.0,7.0,0.76,14.0,1.0,1.0
9.0,7.0,0.76,15.0,1.0,1.0
9.0,7.0,0.76,14.0,1.0,1.0
9.0,6.5,0.76,16.0,1.0,1.0
9.0,6.0,0.76,18.0,1.0,2.0
9.5,6.5,0.735,20.0,1.0,1.0
10.5,9.5,0.69,19.5,1.0,1.0
12.0,12.0,0.605,25.0,1.0,1.0
13.0,13.0,0.55,26.0,1.0,1.0
13.5,13.5,0.495,24.0,1.0,1.0
14.0,14.0,0.46,23.0,1.0,1.0
14.0,14.0,0.46,25.0,1.0,1.0
14.0,14.0,0.48,24.0,1.0,1.0
14.0,14.0,0.48,24.0,1.0,2.0
15.0,15.0,0.465,21.0,1.0,2.0
14.0,14.0,0.46,24.0,1.0,2.0
14.5,14.5,0.48,25.0,1.0,1.0
14.0,14.0,0.48,23.0,1.0,1.0
14.0,14.0,0.495,24.0,1.0,2.0
13.0,13.0,0.55,26.0,1.0,2.0
12.0,12.0,0.58,21.0,1.0,2.0
12.0,12.0,0.58,20.5,1.0,2.0
11.5,11.5,0.625,18.5,1.0,2.0
11.0,11.0,0.645,17.0,1.0,2.0
11.0,11.0,0.62,19.0,1.0,2.0
11.0,11.0,0.62,18.5,1.0,2.0
10.0,8.0,0.71,18.0,1.0,2.0
10.0,8.0,0.71,17.0,1.0,2.0
11.0,11.0,0.67,19.5,1.0,2.0
11.0,11.0,0.67,21.0,1.0,2.0
11.0,11.0,0.695,19.0,1.0,2.0
12.5,12.5,0.61,20.5,1.0,2.0
14.0,14.0,0.57,20.0,1.0,1.0
15.0,15.0,0.55,23.0,1.0,2.0
15.0,15.0,0.55,21.0,1.0,1.0
15.5,15.5,0.535,23.0,1.0,1.0
17.0,17.0,0.49,22.0,1.0,1.0
17.0,17.0,0.49,28.0,1.0,1.0
18.0,18.0,0.46,30.0,1.0,1.0
18.0,18.0,0.46,28.0,1.0,1.0
17.5,17.5,0.44,28.0,1.0,1.0
17.0,17.0,0.45,30.5,1.0,1.0
17.0,17.0,0.45,28.0,1.0,1.0
15.5,15.5,0.555,23.0,1.0,1.0
14.5,14.5,0.61,20.0,1.0,1.0
13.5,13.5,0.65,17.0,1.0,1.0
12.5,12.5,0.67,16.0,1.0,1.0
12.0,12.0,0.72,13.0,1.0,1.0
11.0,11.0,0.795,11.0,1.0,1.0
11.0,11.0,0.82,9.0,1.0,1.0
11.0,11.0,0.82,6.5,1.0,1.0
11.0,11.0,0.82,8.0,1.0,1.0
11.0,11.0,0.85,10.0,1.0,1.0
12.5,12.5,0.82,7.0,1.0,1.0
14.5,14.5,0.77,21.0,1.0,1.0
16.5,16.5,0.68,24.0,1.0,1.0
17.5,17.5,0.62,25.0,1.0,1.0
19.0,19.0,0.56,26.0,1.0,1.0
20.0,20.0,0.53,29.0,1.0,1.0
21.5,21.0,0.465,32.0,1.0,1.0
21.0,21.0,0.46,30.5,1.0,1.0
22.0,21.0,0.455,32.0,1.0,1.0
21.0,21.0,0.46,33.0,1.0,1.0
22.0,21.0,0.455,28.5,1.0,1.0
21.5,21.0,0.45,28.5,1.0,1.0
20.5,20.5,0.475,27.0,1.0,1.0
19.0,19.0,0.56,25.0,1.0,1.0
18.5,18.5,0.58,23.0,1.0,1.0
17.5,17.5,0.62,19.0,1.0,1.0
16.0,16.0,0.68,13.0,1.0,1.0
16.0,16.0,0.68,9.0,1.0,1.0
15.5,15.5,0.7,10.0,1.0,1.0
14.5,14.5,0.745,10.0,1.0,1.0
14.0,14.0,0.77,6.5,1.0,1.0
13.5,13.5,0.795,7.0,1.0,1.0
13.0,13.0,0.82,6.5,1.0,2.0
13.0,13.0,0.82,9.0,1.0,1.0
14.5,14.5,0.77,9.0,1.0,1.0
15.5,15.5,0.745,13.0,1.0,1.0
17.0,17.0,0.68,15.0,1.0,1.0
18.0,18.0,0.68,19.0,1.0,1.0
20.0,20.0,0.6,9.0,1.0,1.0
21.0,21.0,0.6,13.0,1.0,1.0
23.0,23.0,0.57,17.0,1.0,1.0
24.0,24.0,0.54,18.5,1.0,1.0
24.0,24.0,0.54,19.5,1.0,1.0
23.5,23.5,0.555,17.0,1.0,1.0
23.5,23.5,0.57,13.0,1.0,1.0
23.0,23.0,0.59,14.0,1.0,1.0
23.0,23.0,0.61,15.0,1.0,1.0
22.5,22.5,0.63,15.0,1.0,2.0
20.0,20.0,0.78,10.0,1.0,1.0
18.5,18.5,0.855,9.0,1.0,1.0
18.0,18.0,0.88,10.0,1.0,1.0
17.5,17.5,0.855,8.0,1.0,1.0
